period,stateId,stateDescription,producertypeid,producerTypeDescription,energysourceid,energySourceDescription,capability,capability-units
2024,WV,West Virginia,EU,Electric Utilities,PET,Petroleum,11.0,megawatts
2024,WV,West Virginia,EU,Electric Utilities,PETGT,Petroleum - GT,11.0,megawatts
2024,WV,West Virginia,EU,Electric Utilities,SOL,Solar,24.4,megawatts
2024,WV,West Virginia,EU,Electric Utilities,SOLPV,Solar - PV,24.4,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,ALL,All,4085.0,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,BAT,Battery,47.5,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,COL,Coal,2118.0,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,207.3,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,NG,Natural Gas,753.8,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,NGGT,Natural Gas - GT,638.3,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,NGST,Natural Gas - ST,115.5,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,OBM,Other Biomass,3.2,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,SOL,Solar,100.0,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,SOLPV,Solar - PV,100.0,megawatts
2024,WV,West Virginia,IPP,Independent Power Producers,WND,Wind,855.2,megawatts
2024,WV,West Virginia,TOT,All sectors,ALL,All,15128.4,megawatts
2024,WV,West Virginia,TOT,All sectors,BAT,Battery,47.5,megawatts
2024,WV,West Virginia,TOT,All sectors,COL,Coal,12542.5,megawatts
2024,WV,West Virginia,TOT,All sectors,HYC,Hydroelectric,340.8,megawatts
2024,WV,West Virginia,TOT,All sectors,NG,Natural Gas,1203.8,megawatts
2024,WV,West Virginia,TOT,All sectors,NGGT,Natural Gas - GT,1088.3,megawatts
2024,WV,West Virginia,TOT,All sectors,NGST,Natural Gas - ST,115.5,megawatts
2024,WV,West Virginia,TOT,All sectors,OBM,Other Biomass,3.2,megawatts
2024,WV,West Virginia,TOT,All sectors,PET,Petroleum,11.0,megawatts
2024,WV,West Virginia,TOT,All sectors,PETGT,Petroleum - GT,11.0,megawatts
2024,WV,West Virginia,TOT,All sectors,SOL,Solar,124.4,megawatts
2024,WV,West Virginia,TOT,All sectors,SOLPV,Solar - PV,124.4,megawatts
2024,WV,West Virginia,TOT,All sectors,WND,Wind,855.2,megawatts
2024,WY,Wyoming,EU,Electric Utilities,ALL,All,8442.7,megawatts
2024,WY,Wyoming,EU,Electric Utilities,COL,Coal,4843.0,megawatts
2024,WY,Wyoming,EU,Electric Utilities,HYC,Hydroelectric,304.5,megawatts
2024,WY,Wyoming,EU,Electric Utilities,NG,Natural Gas,1556.0,megawatts
2024,WY,Wyoming,EU,Electric Utilities,NGCC,Natural Gas - CC,94.0,megawatts
2024,WY,Wyoming,EU,Electric Utilities,NGGT,Natural Gas - GT,145.0,megawatts
2024,WY,Wyoming,EU,Electric Utilities,NGST,Natural Gas - ST,1317.0,megawatts
2024,WY,Wyoming,EU,Electric Utilities,PET,Petroleum,4.7,megawatts
2024,WY,Wyoming,EU,Electric Utilities,PETIC,Petroleum - IC,4.7,megawatts
2024,WY,Wyoming,EU,Electric Utilities,WND,Wind,1734.5,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,ALL,All,2402.8,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,COL,Coal,156.0,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,HYC,Hydroelectric,2.6,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,NG,Natural Gas,115.1,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,NGGT,Natural Gas - GT,105.9,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,NGIC,Natural Gas - IC,9.2,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,OOG,Other Gas,3.3,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,OT,Other,13.3,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,PET,Petroleum,1.1,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,PETIC,Petroleum - IC,1.1,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,SOL,Solar,242.0,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,SOLPV,Solar - PV,242.0,megawatts
2024,WY,Wyoming,IPP,Independent Power Producers,WND,Wind,1869.4,megawatts
2024,WY,Wyoming,TOT,All sectors,ALL,All,10845.5,megawatts
2024,WY,Wyoming,TOT,All sectors,COL,Coal,4999.0,megawatts
2024,WY,Wyoming,TOT,All sectors,HYC,Hydroelectric,307.1,megawatts
2024,WY,Wyoming,TOT,All sectors,NG,Natural Gas,1671.1,megawatts
2024,WY,Wyoming,TOT,All sectors,NGCC,Natural Gas - CC,94.0,megawatts
2024,WY,Wyoming,TOT,All sectors,NGGT,Natural Gas - GT,250.9,megawatts
2024,WY,Wyoming,TOT,All sectors,NGIC,Natural Gas - IC,9.2,megawatts
2024,WY,Wyoming,TOT,All sectors,NGST,Natural Gas - ST,1317.0,megawatts
2024,WY,Wyoming,TOT,All sectors,OOG,Other Gas,3.3,megawatts
2024,WY,Wyoming,TOT,All sectors,OT,Other,13.3,megawatts
2024,WY,Wyoming,TOT,All sectors,PET,Petroleum,5.8,megawatts
2024,WY,Wyoming,TOT,All sectors,PETIC,Petroleum - IC,5.8,megawatts
2024,WY,Wyoming,TOT,All sectors,SOL,Solar,242.0,megawatts
2024,WY,Wyoming,TOT,All sectors,SOLPV,Solar - PV,242.0,megawatts
2024,WY,Wyoming,TOT,All sectors,WND,Wind,3603.9,megawatts
