gid_0,gid_1,name_0,name_1,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
PHL,PHL.75_1,Philippines,Surigao del Sur,drr,Irr,2.88259345,1198,2,Medium (0.4-0.6),Asia,East Asia & Pacific
ESP,ESP.6_1,Spain,CataluÃ±a,drr,Irr,2.882562215,1199,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KGZ,KGZ.7_1,Kyrgyzstan,Osh,drr,Dom,2.882429935,1170,2,Medium (0.4-0.6),Asia,Europe & Central Asia
URY,URY.2_1,Uruguay,Canelones,drr,Tot,2.88240418,1201,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
HND,HND.4_1,Honduras,Comayagua,drr,One,2.882373855,1167,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
BDI,BDI.3_1,Burundi,Bujumbura Rural,drr,Tot,2.882320485,1202,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
SLV,SLV.5_1,El Salvador,La Libertad,drr,Dom,2.882299555,1171,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ECU,ECU.2_1,Ecuador,Bolivar,drr,One,2.88228918,1168,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PHL,PHL.13_1,Philippines,Benguet,bws,Liv,2.882270925,837,2,Medium - High (20-40%),Asia,East Asia & Pacific
TUR,TUR.41_1,Turkey,Izmir,drr,Irr,2.882217525,1200,2,Medium (0.4-0.6),Asia,Europe & Central Asia
IRN,IRN.20_1,Iran,Mazandaran,bws,Ind,2.882185619,848,2,Medium - High (20-40%),Asia,Middle East & North Africa
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,One,2.881979538,766,2,Medium - High (20-40%),Europe,Europe & Central Asia
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,Tot,2.881979538,877,2,Medium - High (20-40%),Europe,Europe & Central Asia
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,Dom,2.881979538,832,2,Medium - High (20-40%),Europe,Europe & Central Asia
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,Ind,2.881979538,849,2,Medium - High (20-40%),Europe,Europe & Central Asia
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,Irr,2.881979538,844,2,Medium - High (20-40%),Europe,Europe & Central Asia
MNE,MNE.17_1,Montenegro,RoÅ¾aje,bws,Liv,2.881979538,838,2,Medium - High (20-40%),Europe,Europe & Central Asia
THA,THA.34_1,Thailand,Nong Bua Lam Phu,bws,Liv,2.881874859,839,2,Medium - High (20-40%),Asia,East Asia & Pacific
ROU,ROU.8_1,Romania,BraÈ™ov,drr,Irr,2.88176132,1201,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,drr,Tot,2.88162076,1203,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ZWE,ZWE.2_1,Zimbabwe,Harare,drr,Liv,2.88159471,1237,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
NAM,NAM.7_1,Namibia,Ohangwena,rfr,Pop,2.881452308,1196,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Sub-Saharan Africa
ZAF,ZAF.5_1,South Africa,Limpopo,drr,Dom,2.881271965,1172,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
VNM,VNM.58_1,Vietnam,Tiá»n Giang,bws,Dom,2.881156747,833,2,Medium - High (20-40%),Asia,East Asia & Pacific
DEU,DEU.15_1,Germany,Schleswig-Holstein,drr,One,2.88111076,1169,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ESP,ESP.9_1,Spain,Comunidad Foral de Navarra,drr,One,2.881025585,1170,2,Medium (0.4-0.6),Europe,Europe & Central Asia
RUS,RUS.50_1,Russia,Novosibirsk,drr,Liv,2.880869495,1238,2,Medium (0.4-0.6),Europe,Europe & Central Asia
GTM,GTM.6_1,Guatemala,Escuintla,drr,Liv,2.880800635,1239,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
UZB,UZB.5_1,Uzbekistan,Karakalpakstan,drr,Tot,2.880702545,1204,2,Medium (0.4-0.6),Asia,Europe & Central Asia
HND,HND.4_1,Honduras,Comayagua,drr,Liv,2.88057733,1240,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
AZE,AZE.5_1,Azerbaijan,Kalbajar-Lachin,drr,Liv,2.88054252,1241,2,Medium (0.4-0.6),Asia,Europe & Central Asia
NGA,NGA.9_1,Nigeria,Cross River,drr,Liv,2.880473475,1242,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GRC,GRC.4_1,Greece,Crete,drr,Tot,2.880251945,1205,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MLI,MLI.6_1,Mali,Mopti,drr,Dom,2.880204945,1173,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ITA,ITA.6_1,Italy,Emilia-Romagna,bws,One,2.880023755,767,2,Medium - High (20-40%),Europe,Europe & Central Asia
IRQ,IRQ.16_1,Iraq,Ninawa,drr,Tot,2.87997535,1206,2,Medium (0.4-0.6),Asia,Middle East & North Africa
IND,IND.35_1,India,Uttarakhand,drr,Irr,2.87988479,1202,2,Medium (0.4-0.6),Asia,South Asia
HRV,HRV.9_1,Croatia,Licko-Senjska,drr,Irr,2.87981846,1203,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KEN,KEN.5_1,Kenya,Elgeyo-Marakwet,drr,Irr,2.87962128,1204,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MKD,MKD.69_1,Macedonia,Strumitsa,drr,Irr,2.879496815,1205,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,drr,Ind,2.879429755,1172,2,Medium (0.4-0.6),Asia,Europe & Central Asia
NLD,NLD.12_1,Netherlands,Zeeland,bws,Liv,2.879282123,840,2,Medium - High (20-40%),Europe,Europe & Central Asia
PHL,PHL.52_1,Philippines,Negros Oriental,drr,Tot,2.87924933,1207,2,Medium (0.4-0.6),Asia,East Asia & Pacific
UZB,UZB.5_1,Uzbekistan,Karakalpakstan,drr,Irr,2.87924377,1206,2,Medium (0.4-0.6),Asia,Europe & Central Asia
NLD,NLD.12_1,Netherlands,Zeeland,bws,Ind,2.879195823,850,2,Medium - High (20-40%),Europe,Europe & Central Asia
ZWE,ZWE.7_1,Zimbabwe,Masvingo,drr,Irr,2.879054875,1207,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
FRA,FRA.11_1,France,Occitanie,drr,Dom,2.87900787,1174,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRL,IRL.9_1,Ireland,Kildare,drr,Dom,2.87897885,1175,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KGZ,KGZ.4_1,Kyrgyzstan,Jalal-Abad,drr,Liv,2.87897451,1243,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ARM,ARM.2_1,Armenia,Ararat,drr,One,2.878526475,1171,2,Medium (0.4-0.6),Asia,Europe & Central Asia
PHL,PHL.31_1,Philippines,Eastern Samar,drr,One,2.87834604,1172,2,Medium (0.4-0.6),Asia,East Asia & Pacific
TUR,TUR.52_1,Turkey,Kocaeli,bws,Irr,2.878334178,845,2,Medium - High (20-40%),Asia,Europe & Central Asia
TZA,TZA.23_1,Tanzania,Shinyanga,drr,Ind,2.878307435,1173,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
USA,USA.17_1,United States,Kansas,bws,One,2.878256443,768,2,Medium - High (20-40%),Americas,North America
PHL,PHL.45_1,Philippines,Marinduque,drr,Irr,2.87825202,1208,2,Medium (0.4-0.6),Asia,East Asia & Pacific
BGD,BGD.7_1,Bangladesh,Sylhet,bws,Liv,2.878201737,841,2,Medium - High (20-40%),Asia,South Asia
LSO,LSO.4_1,Lesotho,Mafeteng,drr,Tot,2.87809904,1208,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
KEN,KEN.40_1,Kenya,Tana River,drr,Ind,2.877936945,1174,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.28_1,Philippines,Davao del Sur,drr,Dom,2.87792488,1176,2,Medium (0.4-0.6),Asia,East Asia & Pacific
MLI,MLI.6_1,Mali,Mopti,drr,Liv,2.877813545,1244,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MKD,MKD.62_1,Macedonia,Rosoman,drr,Ind,2.87762639,1175,2,Medium (0.4-0.6),Europe,Europe & Central Asia
FRA,FRA.10_1,France,Nouvelle-Aquitaine,drr,One,2.877507965,1173,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PAN,PAN.7_1,Panama,Herrera,drr,One,2.87737492,1174,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
COL,COL.24_1,Colombia,QuindÃ­o,drr,One,2.877369935,1175,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MEX,MEX.11_1,Mexico,Guanajuato,drr,Liv,2.877356885,1245,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PHL,PHL.24_1,Philippines,Cavite,drr,Tot,2.87734865,1209,2,Medium (0.4-0.6),Asia,East Asia & Pacific
USA,USA.41_1,United States,South Carolina,bws,Liv,2.877265962,842,2,Medium - High (20-40%),Americas,North America
COD,COD.11_1,Democratic Republic of the Congo,Kongo-Central,rfr,Pop,2.877250103,1197,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Sub-Saharan Africa
BWA,BWA.15_1,Botswana,Southern,drr,Irr,2.87703139,1209,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
ITA,ITA.9_1,Italy,Liguria,bws,Tot,2.876818624,878,2,Medium - High (20-40%),Europe,Europe & Central Asia
FRA,FRA.2_1,France,Bourgogne-Franche-ComtÃ©,drr,One,2.87669373,1176,2,Medium (0.4-0.6),Europe,Europe & Central Asia
USA,USA.41_1,United States,South Carolina,bws,Dom,2.876670598,834,2,Medium - High (20-40%),Americas,North America
ETH,ETH.3_1,Ethiopia,Amhara,drr,Tot,2.87666781,1210,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
TUR,TUR.40_1,Turkey,Istanbul,drr,One,2.87641245,1177,2,Medium (0.4-0.6),Asia,Europe & Central Asia
VNM,VNM.58_1,Vietnam,Tiá»n Giang,bws,Tot,2.876409124,879,2,Medium - High (20-40%),Asia,East Asia & Pacific
ZAF,ZAF.1_1,South Africa,Eastern Cape,bws,One,2.876365351,769,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
ETH,ETH.3_1,Ethiopia,Amhara,drr,Ind,2.876332905,1176,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MWI,MWI.17_1,Malawi,Mzimba,rfr,Pop,2.876128528,1198,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Africa,Sub-Saharan Africa
PHL,PHL.54_1,Philippines,Northern Samar,drr,Dom,2.876112445,1177,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GTM,GTM.13_1,Guatemala,Quezaltenango,drr,Irr,2.876098735,1210,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IRN,IRN.12_1,Iran,Ilam,drr,One,2.87584091,1178,2,Medium (0.4-0.6),Asia,Middle East & North Africa
HND,HND.4_1,Honduras,Comayagua,drr,Dom,2.87573411,1178,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
HND,HND.8_1,Honduras,Francisco MorazÃ¡n,drr,Irr,2.87561459,1211,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
DEU,DEU.9_1,Germany,Niedersachsen,drr,One,2.87521171,1179,2,Medium (0.4-0.6),Europe,Europe & Central Asia
NIC,NIC.5_1,Nicaragua,Chinandega,rfr,Pop,2.875102836,1199,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Americas,Latin America & Caribbean
ROU,ROU.8_1,Romania,BraÈ™ov,drr,One,2.87484865,1180,2,Medium (0.4-0.6),Europe,Europe & Central Asia
URY,URY.15_1,Uruguay,Salto,drr,Tot,2.874682065,1211,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IRL,IRL.11_1,Ireland,Laoighis,drr,Irr,2.87460979,1212,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TZA,TZA.23_1,Tanzania,Shinyanga,drr,Liv,2.874482025,1246,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
TUR,TUR.9_1,Turkey,Ardahan,drr,Liv,2.874437155,1247,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ZWE,ZWE.7_1,Zimbabwe,Masvingo,drr,Tot,2.87435499,1212,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MAR,MAR.3_1,Morocco,FÃ¨s - Boulemane,bws,Tot,2.874286915,880,2,Medium - High (20-40%),Africa,Middle East & North Africa
ALB,ALB.1_1,Albania,Berat,drr,Dom,2.874244335,1179,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,drr,Ind,2.87421542,1177,2,Medium (0.4-0.6),Asia,Europe & Central Asia
TZA,TZA.23_1,Tanzania,Shinyanga,drr,Dom,2.873832895,1180,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MKD,MKD.69_1,Macedonia,Strumitsa,drr,One,2.873749645,1181,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PRY,PRY.18_1,Paraguay,San Pedro,rfr,Pop,2.873625841,1200,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Americas,Latin America & Caribbean
BFA,BFA.8_1,Burkina Faso,Est,bws,Dom,2.873620029,835,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
PHL,PHL.62_1,Philippines,Quezon,drr,Ind,2.87355631,1178,2,Medium (0.4-0.6),Asia,East Asia & Pacific
TUR,TUR.39_1,Turkey,Isparta,drr,Dom,2.87341136,1181,2,Medium (0.4-0.6),Asia,Europe & Central Asia
VEN,VEN.12_1,Venezuela,FalcÃ³n,bws,Tot,2.873341755,881,2,Medium - High (20-40%),Americas,Latin America & Caribbean
SDN,SDN.17_1,Sudan,West Kurdufan,bws,One,2.87325083,770,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
TUR,TUR.29_1,Turkey,ElazÄ±ÄŸ,drr,Dom,2.873201755,1182,2,Medium (0.4-0.6),Asia,Europe & Central Asia
GEO,GEO.11_1,Georgia,Shida Kartli,drr,Irr,2.87309515,1213,2,Medium (0.4-0.6),Asia,Europe & Central Asia
RUS,RUS.14_1,Russia,City of St. Petersburg,drr,Irr,2.873060495,1214,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ROU,ROU.8_1,Romania,BraÈ™ov,drr,Liv,2.872991355,1248,2,Medium (0.4-0.6),Europe,Europe & Central Asia
AUT,AUT.3_1,Austria,NiederÃ¶sterreich,drr,Liv,2.87294313,1249,2,Medium (0.4-0.6),Europe,Europe & Central Asia
NGA,NGA.9_1,Nigeria,Cross River,drr,Dom,2.872718705,1183,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
HTI,HTI.10_1,Haiti,Sud,drr,Dom,2.872703045,1184,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IRL,IRL.9_1,Ireland,Kildare,drr,Irr,2.87258641,1215,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.13_1,Turkey,BartÄ±n,rfr,Pop,2.872453848,1201,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Asia,Europe & Central Asia
URY,URY.13_1,Uruguay,Rivera,drr,Dom,2.87222667,1185,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IRL,IRL.9_1,Ireland,Kildare,drr,Tot,2.87218111,1213,2,Medium (0.4-0.6),Europe,Europe & Central Asia
RUS,RUS.50_1,Russia,Novosibirsk,drr,One,2.87209107,1182,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PHL,PHL.24_1,Philippines,Cavite,drr,Ind,2.871767175,1179,2,Medium (0.4-0.6),Asia,East Asia & Pacific
RWA,RWA.4_1,Rwanda,Iburengerazuba,drr,Irr,2.87164388,1216,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
HRV,HRV.19_1,Croatia,Vukovarsko-Srijemska,rfr,Pop,2.871580588,1202,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
TUR,TUR.55_1,Turkey,Malatya,drr,Dom,2.871256425,1186,2,Medium (0.4-0.6),Asia,Europe & Central Asia
ECU,ECU.13_1,Ecuador,Los Rios,drr,One,2.87100461,1183,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
IRL,IRL.9_1,Ireland,Kildare,drr,Ind,2.87095617,1180,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRQ,IRQ.12_1,Iraq,Dihok,bws,Liv,2.870751582,843,2,Medium - High (20-40%),Asia,Middle East & North Africa
BEN,BEN.9_1,Benin,Mono,drr,One,2.870719515,1184,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.23_1,Philippines,Catanduanes,drr,Dom,2.87055693,1187,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GEO,GEO.11_1,Georgia,Shida Kartli,drr,Tot,2.870515015,1214,2,Medium (0.4-0.6),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,drr,One,2.87049066,1185,2,Medium (0.4-0.6),Asia,Europe & Central Asia
TUR,TUR.75_1,Turkey,Trabzon,drr,Irr,2.87042598,1217,2,Medium (0.4-0.6),Asia,Europe & Central Asia
FRA,FRA.11_1,France,Occitanie,drr,Tot,2.870265525,1215,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MEX,MEX.19_1,Mexico,Nuevo LeÃ³n,drr,Dom,2.8702047,1188,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PHL,PHL.75_1,Philippines,Surigao del Sur,drr,Liv,2.870090025,1250,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GUY,GUY.4_1,Guyana,East Berbice-Corentyne,bws,Ind,2.869873087,851,2,Medium - High (20-40%),Americas,Latin America & Caribbean
RUS,RUS.31_1,Russia,Kirov,drr,One,2.869634215,1186,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZWE,ZWE.2_1,Zimbabwe,Harare,drr,One,2.86956511,1187,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
HTI,HTI.9_1,Haiti,Sud-Est,drr,Irr,2.86946063,1218,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PRT,PRT.15_1,Portugal,Porto,bws,Dom,2.869442294,836,2,Medium - High (20-40%),Europe,Europe & Central Asia
IRN,IRN.19_1,Iran,Markazi,drr,Ind,2.86934736,1181,2,Medium (0.4-0.6),Asia,Middle East & North Africa
VNM,VNM.58_1,Vietnam,Tiá»n Giang,bws,Irr,2.869324547,846,2,Medium - High (20-40%),Asia,East Asia & Pacific
TUR,TUR.12_1,Turkey,Balikesir,drr,Ind,2.869236225,1182,2,Medium (0.4-0.6),Asia,Europe & Central Asia
PRK,PRK.4_1,North Korea,Hwanghae-bukto,bws,Tot,2.869163414,882,2,Medium - High (20-40%),Asia,East Asia & Pacific
GUY,GUY.3_1,Guyana,Demerara-Mahaica,bws,Ind,2.869074843,852,2,Medium - High (20-40%),Americas,Latin America & Caribbean
IRL,IRL.9_1,Ireland,Kildare,drr,Liv,2.86885303,1251,2,Medium (0.4-0.6),Europe,Europe & Central Asia
IRL,IRL.9_1,Ireland,Kildare,drr,One,2.86878197,1188,2,Medium (0.4-0.6),Europe,Europe & Central Asia
AGO,AGO.5_1,Angola,Cuando Cubango,bws,Ind,2.868494539,853,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
SOM,SOM.2_1,Somalia,Bakool,bws,Tot,2.868430159,883,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
USA,USA.16_1,United States,Iowa,drr,Dom,2.86839885,1189,2,Medium (0.4-0.6),Americas,North America
HND,HND.10_1,Honduras,IntibucÃ¡,drr,Tot,2.868263475,1216,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
NPL,NPL.1_1,Nepal,Central,drr,Ind,2.868237795,1183,2,Medium (0.4-0.6),Asia,South Asia
THA,THA.67_1,Thailand,Surat Thani,drr,Dom,2.867890145,1190,2,Medium (0.4-0.6),Asia,East Asia & Pacific
TUR,TUR.54_1,Turkey,KÃ¼tahya,drr,Irr,2.867782065,1219,2,Medium (0.4-0.6),Asia,Europe & Central Asia
IND,IND.26_1,India,Odisha,bws,Liv,2.867677737,844,2,Medium - High (20-40%),Asia,South Asia
URY,URY.15_1,Uruguay,Salto,drr,One,2.86753679,1189,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ZAF,ZAF.5_1,South Africa,Limpopo,drr,Tot,2.867324345,1217,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MWI,MWI.6_1,Malawi,Dedza,drr,Tot,2.867271825,1218,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
GEO,GEO.11_1,Georgia,Shida Kartli,drr,Ind,2.86719807,1184,2,Medium (0.4-0.6),Asia,Europe & Central Asia
GTM,GTM.2_1,Guatemala,Baja Verapaz,drr,Irr,2.867148525,1220,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MYS,MYS.6_1,Malaysia,Melaka,drr,Tot,2.86705026,1219,2,Medium (0.4-0.6),Asia,East Asia & Pacific
UKR,UKR.8_1,Ukraine,Kharkiv,rfr,Pop,2.866993609,1203,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
URY,URY.15_1,Uruguay,Salto,drr,Liv,2.866877065,1252,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PRT,PRT.16_1,Portugal,SantarÃ©m,drr,Tot,2.86651421,1220,2,Medium (0.4-0.6),Europe,Europe & Central Asia
PRT,PRT.16_1,Portugal,SantarÃ©m,drr,One,2.866511725,1190,2,Medium (0.4-0.6),Europe,Europe & Central Asia
SYR,SYR.4_1,Syria,As Suwayda',drr,Dom,2.866404135,1191,2,Medium (0.4-0.6),Asia,Middle East & North Africa
UZB,UZB.5_1,Uzbekistan,Karakalpakstan,drr,Liv,2.86636444,1253,2,Medium (0.4-0.6),Asia,Europe & Central Asia
PRT,PRT.6_1,Portugal,Castelo Branco,drr,Irr,2.86631516,1221,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MKD,MKD.56_1,Macedonia,Plasnica,drr,Irr,2.866165935,1222,2,Medium (0.4-0.6),Europe,Europe & Central Asia
HND,HND.10_1,Honduras,IntibucÃ¡,drr,Liv,2.86600829,1254,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
ZAF,ZAF.5_1,South Africa,Limpopo,drr,Irr,2.865939915,1223,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
JPN,JPN.4_1,Japan,Chiba,drr,Liv,2.86590235,1255,2,Medium (0.4-0.6),Asia,East Asia & Pacific
GUY,GUY.3_1,Guyana,Demerara-Mahaica,drr,Liv,2.86576065,1256,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
GRC,GRC.3_1,Greece,Attica,rfr,Pop,2.865518746,1204,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
HND,HND.8_1,Honduras,Francisco MorazÃ¡n,drr,One,2.86528667,1191,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
URY,URY.15_1,Uruguay,Salto,drr,Irr,2.865096475,1224,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
MKD,MKD.80_1,Macedonia,VraneÅ¡tica,drr,Irr,2.8650741,1225,2,Medium (0.4-0.6),Europe,Europe & Central Asia
KWT,KWT.5_1,Kuwait,Hawalli,rfr,Pop,2.86494026,1205,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Asia,Middle East & North Africa
UGA,UGA.30_1,Uganda,Kyenjojo,drr,Liv,2.86476213,1257,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
IND,IND.17_1,India,Kerala,bws,Liv,2.864680557,845,2,Medium - High (20-40%),Asia,South Asia
CUB,CUB.13_1,Cuba,Pinar del RÃ­o,drr,Irr,2.86432615,1226,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
BDI,BDI.4_1,Burundi,Bururi,drr,Ind,2.86411196,1185,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
BDI,BDI.4_1,Burundi,Bururi,drr,Irr,2.86411196,1227,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
TUR,TUR.60_1,Turkey,Mus,drr,Ind,2.863968685,1186,2,Medium (0.4-0.6),Asia,Europe & Central Asia
IRN,IRN.7_1,Iran,Fars,drr,One,2.863916595,1192,2,Medium (0.4-0.6),Asia,Middle East & North Africa
IND,IND.35_1,India,Uttarakhand,drr,Tot,2.86385065,1221,2,Medium (0.4-0.6),Asia,South Asia
MYS,MYS.1_1,Malaysia,Johor,drr,Irr,2.863799805,1228,2,Medium (0.4-0.6),Asia,East Asia & Pacific
SOM,SOM.17_1,Somalia,Togdheer,bws,One,2.863677444,771,2,Medium - High (20-40%),Africa,Sub-Saharan Africa
AFG,AFG.24_1,Afghanistan,Nuristan,drr,Liv,2.86362721,1258,2,Medium (0.4-0.6),Asia,South Asia
DZA,DZA.16_1,Algeria,Djelfa,drr,Liv,2.86354842,1259,2,Medium (0.4-0.6),Africa,Middle East & North Africa
AFG,AFG.13_1,Afghanistan,Jawzjan,drr,Liv,2.86348736,1260,2,Medium (0.4-0.6),Asia,South Asia
HRV,HRV.9_1,Croatia,Licko-Senjska,drr,Dom,2.86330697,1192,2,Medium (0.4-0.6),Europe,Europe & Central Asia
LSO,LSO.5_1,Lesotho,Maseru,drr,Tot,2.863214065,1222,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
HND,HND.17_1,Honduras,Valle,drr,Liv,2.863006445,1261,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
UGA,UGA.8_1,Uganda,Gulu,drr,Ind,2.86298096,1187,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
PHL,PHL.14_1,Philippines,Biliran,drr,Liv,2.86296666,1262,2,Medium (0.4-0.6),Asia,East Asia & Pacific
MKD,MKD.68_1,Macedonia,Struga,drr,Dom,2.862865855,1193,2,Medium (0.4-0.6),Europe,Europe & Central Asia
TUR,TUR.55_1,Turkey,Malatya,drr,Ind,2.86278013,1188,2,Medium (0.4-0.6),Asia,Europe & Central Asia
EST,EST.6_1,Estonia,LÃ¤Ã¤ne-Viru,drr,One,2.86268344,1193,2,Medium (0.4-0.6),Europe,Europe & Central Asia
ZAF,ZAF.5_1,South Africa,Limpopo,drr,Ind,2.86232856,1189,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
VEN,VEN.19_1,Venezuela,Portuguesa,drr,Irr,2.86231894,1229,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
PRT,PRT.6_1,Portugal,Castelo Branco,drr,One,2.86203578,1194,2,Medium (0.4-0.6),Europe,Europe & Central Asia
HND,HND.10_1,Honduras,IntibucÃ¡,drr,Ind,2.86188201,1190,2,Medium (0.4-0.6),Americas,Latin America & Caribbean
RUS,RUS.22_1,Russia,Kalmyk,drr,Ind,2.861820875,1191,2,Medium (0.4-0.6),Europe,Europe & Central Asia
MDA,MDA.2_1,Moldova,BÄƒlÅ£i,rfr,Pop,2.861771107,1206,2,"Medium - High (3 in 1,000 to 7 in 1,000)",Europe,Europe & Central Asia
VEN,VEN.13_1,Venezuela,GuÃ¡rico,bws,Irr,2.861744769,847,2,Medium - High (20-40%),Americas,Latin America & Caribbean
UGA,UGA.30_1,Uganda,Kyenjojo,drr,One,2.861604745,1195,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,drr,One,2.861571095,1196,2,Medium (0.4-0.6),Africa,Sub-Saharan Africa
MKD,MKD.80_1,Macedonia,VraneÅ¡tica,drr,Tot,2.861521365,1223,2,Medium (0.4-0.6),Europe,Europe & Central Asia
